"Version1","Version1.4","Version2.1","Version3.1","UniProt","PANTHER"
"Sb03g033400","Sb03g033400","Sobic.003G282600","Sobic.003G282600","C5XIG0","PTHR32116"
"Sb03g033440","Sb03g033440","Sobic.003G283100","Sobic.003G283100","C5XIZ5","PTHR10795"
"Sb03g033470","Sb03g033470","Sobic.003G283500","Sobic.003G283500","C5XIZ8","PTHR12300"
"Sb03g033610","Sb03g033610","Sobic.003G284900","Sobic.003G284900","C5XJ15",""
"Sb03g033680","Sb03g033680","Sobic.003G285900","Sobic.003G285900","C5XJ27","PTHR31723"
"Sb03g033710","Sb03g033710","Sobic.003G286300","Sobic.003G286300","C5XJ31","PTHR11649"
"Sb03g033800","Sb03g033800","Sobic.003G287400","Sobic.003G287400","C5XJ43","PTHR11972"
"Sb03g033910","Sb03g033910","null","Sobic.003G288401","C5XJ57","PTHR14155"
"Sb03g034040","Sb03g034040","Sobic.003G289800","Sobic.003G289800","C5XJ70","PTHR27001"
"Sb03g034080","Sb03g034080","Sobic.003G290200","Sobic.003G290200","C5XJ74","PTHR10000"
"Sb03g034110","Sb03g034110","Sobic.003G290500","Sobic.003G290500","C5XJ77","PTHR11604"
"Sb03g034120","Sb03g034120","Sobic.003G290600","Sobic.003G290600","C5XJ78","PTHR31317"
"Sb03g034130","Sb03g034130","Sobic.003G290700","Sobic.003G290700","C5XJ79","PTHR11926"
"Sb03g034230","Sb03g034230","Sobic.003G291800","Sobic.003G291800","C5XJZ6","PTHR19443"
"Sb03g034290","Sb03g034290","Sobic.003G292500","Sobic.003G292500","C5XK03",""
"Sb03g034310","Sb03g034310","Sobic.003G292700","Sobic.003G292700","C5XK07","PTHR24115"
"Sb03g034320","Sb03g034320","Sobic.003G292800","Sobic.003G292800","C5XK08","PTHR34945"
"Sb03g034385","Sb03g034385","Sobic.003G293400","Sobic.003G293400","C5XK15","PTHR13872"
"Sb03g034420","Sb03g034420","Sobic.003G293800","Sobic.003G293800","C5XK18","PTHR31451"
"Sb03g034430","Sb03g034430","Sobic.003G293900","Sobic.003G293900","C5XK19","PTHR31579"
"Sb03g034500","Sb03g034500","Sobic.003G294500","Sobic.003G294500","C5XK26","PTHR11566"
"Sb03g034680","Sb03g034680","Sobic.003G296400","udp-forming]","C5XK44","PTHR13301"
"Sb03g034690","Sb03g034690","Sobic.003G296500","null","C5XK45","PTHR27000"
"Sb03g034720","Sb03g034720","Sobic.003G296800","Sobic.003G296800","C5XK48","PTHR35479"
"Sb03g034830","Sb03g034830","Sobic.003G298300","Sobic.003G298300","C5XK61","PTHR12499"
"Sb03g035010","Sb03g035010","Sobic.003G300900","Sobic.003G300900","C5XKR6","PTHR23074"
"Sb03g035030","Sb03g035030","Sobic.003G301200","Sobic.003G301200","C5XKR8","PTHR34224"
"Sb03g035060","Sb03g035060","Sobic.003G301500","Sobic.003G301500","C5XKS1","PTHR18901"
"Sb03g035230","Sb03g035230","Sobic.003G303600","Sobic.003G303600","C5XKT9","PTHR10460"
"Sb03g035310","Sb03g035310","Sobic.003G304500","Sobic.003G304500","C5XKU7","PTHR34125"
"Sb03g035350","Sb03g035350","Sobic.003G305000","Sobic.003G305000","C5XKV1","PTHR31072"
"Sb03g035410","Sb03g035410","null","Sobic.003G305601","C5XKV7","PTHR32227"
"Sb03g035540","Sb03g035540","Sobic.003G306900","Sobic.003G306900","C5XKW9","PTHR11086"
"Sb03g035660","Sb03g035660","Sobic.003G308100","Sobic.003G308100","C5XKY1","PTHR32044"
"Sb03g035840","Sb03g035840","Sobic.003G310200","Sobic.003G310200","C5XL00","PTHR12483"
"Sb03g035860","Sb03g035860","Sobic.003G310500","Sobic.003G310500","C5XL06","PTHR31087"
"Sb03g035990","Sb03g035990","Sobic.003G311800","Sobic.003G311800","C5XLK2","PTHR19297"
"Sb03g036255","Sb03g036255","Sobic.003G314900","Sobic.003G314900","C5XLM9","PTHR11081"
"Sb03g036320","Sb03g036320","Sobic.003G315700","Sobic.003G315700","C5XLN6","PTHR11669"
"Sb03g036430","Sb03g036430","Sobic.003G317100","Sobic.003G317100","C5XLP8","PTHR34053"
"Sb03g036510","Sb03g036510","Sobic.003G317900","Sobic.003G317900","C5XLQ6","PTHR34997"
"Sb03g036570","Sb03g036570","Sobic.003G318900","Sobic.003G318900","C5XLR5","PTHR23240"
"Sb03g036650","Sb03g036650","Sobic.003G319600","Sobic.003G319600","C5XLS4","PTHR27002"
"Sb03g036670","Sb03g036670","Sobic.003G319800","Sobic.003G319800","null",""
"Sb03g036730","Sb03g036730","Sobic.003G320500","Sobic.003G320500","C5XMB2","PTHR33021"
"Sb03g036870","Sb03g036870","Sobic.003G322100","Sobic.003G322100","C5XMC9","PTHR11474"
"Sb03g036980","Sb03g036980","Sobic.003G323500","Sobic.003G323500","C5XME0","PTHR13871"
"Sb03g037380","Sb03g037380","Sobic.003G327800","Sobic.003G327800","C5XMI3","PTHR24298"
"Sb03g037460","Sb03g037460","Sobic.003G328500","Sobic.003G328500","C5XMJ2","PTHR10177"
"Sb03g037630","Sb03g037630","Sobic.003G330300","Sobic.003G330300","C5XN41","PTHR23050"
"Sb03g037810","Sb03g037810","Sobic.003G333000","Sobic.003G333000","C5XN62","PTHR33044"
"Sb03g038110","Sb03g038110","Sobic.003G336900","Sobic.003G336900","C5XN93","PTHR27008"
"Sb03g038240","Sb03g038240","Sobic.003G338200","Sobic.003G338200","C5XNA5","PTHR27000"
"Sb03g038280","Sb03g038280","Sobic.003G338700","Sobic.003G338700","C5XNA9","PTHR33076"
"Sb03g038290","Sb03g038290","null","Sobic.003G338801","C5XNB0","PTHR31867"
"Sb03g038370","Sb03g038370","Sobic.003G339600","Sobic.003G339600","C5XNB9","PTHR33109"
"Sb03g038520","Sb03g038520","Sobic.003G341200","Sobic.003G341200","C5XNW6","PTHR33052"
"Sb03g038690","Sb03g038690","Sobic.003G342800","Sobic.003G342800","C5XNY4",""
"Sb03g038770","Sb03g038770","Sobic.003G343700","Sobic.003G343700","C5XNZ2","PTHR13483"
"Sb03g038780","Sb03g038780","Sobic.003G343900","Sobic.003G343900","C5XNZ3","PTHR10209"
"Sb03g038800","Sb03g038800","Sobic.003G344200","Sobic.003G344200","C5XNZ6","PTHR32285"
"Sb03g038850","Sb03g038850","Sobic.003G344800","Sobic.003G344800","C5XP01","PTHR32523"
"Sb03g038940","Sb03g038940","Sobic.003G345700","Sobic.003G345700","C5XP10","PTHR11802"
"Sb03g039010","Sb03g039010","Sobic.003G346600","Sobic.003G346600","C5WV32","PTHR11652"
"Sb03g039090","Sb03g039090","Sobic.003G347900","Sobic.003G347900","C5WTL6","PTHR10484"
"Sb03g039240","Sb03g039240","Sobic.003G349400","Sobic.003G349400","C5XP38","PTHR38527"
"Sb03g039390","Sb03g039390","Sobic.003G351000","Sobic.003G351000","C5XPN5","PTHR10114"
"Sb03g039420","Sb03g039420","Sobic.003G351600","Sobic.003G351600","C5XPP0","PTHR33544"
"Sb03g039440","Sb03g039440","Sobic.003G351900","Sobic.003G351900","C5XPP1","PTHR32382"
"Sb03g039520","Sb03g039520","Sobic.003G352700","Sobic.003G352700","C5XPQ0","PTHR11709"
"Sb03g039590","Sb03g039590","Sobic.003G353500","Sobic.003G353500","C5XPQ7","PTHR13683"
"Sb03g039700","null","Sobic.003G354800","Sobic.003G354800","C5XPR7","PTHR33318"
"Sb03g040060","Sb03g040060","Sobic.003G358600","Sobic.003G358600","C5XPV2","PTHR11468"
"Sb03g040070","Sb03g040070","Sobic.003G358800","Sobic.003G358800","C5XPV3","PTHR27003"
"Sb03g040180","Sb03g040180","Sobic.003G360000","Sobic.003G360000","C5XPW4","PTHR31896"
"Sb03g040200","Sb03g040200","Sobic.003G360100","Sobic.003G360100","C5XPW6","PTHR34355"
"Sb03g040270","Sb03g040270","Sobic.003G360800","Sobic.003G360800","C5XQF7","PTHR26312"
"Sb03g040310","Sb03g040310","Sobic.003G361200","Sobic.003G361200","C5XQG1","PTHR10763"
"Sb03g040320","Sb03g040320","Sobic.003G361300","Sobic.003G361300","C5XQG2","PTHR22950"
"Sb03g040600","Sb03g040600","Sobic.003G364300","Sobic.003G364300","C5XQJ2","PTHR11177"
"Sb03g040640","Sb03g040640","Sobic.003G364700","Sobic.003G364700","C5XQJ6","PTHR34120"
"Sb03g040670","Sb03g040670","Sobic.003G365000","Sobic.003G365000","C5XQJ9","PTHR34375"
"Sb03g040690","Sb03g040690","Sobic.003G365200","Sobic.003G365200","C5XQK1","PTHR36352"
"Sb03g040710","Sb03g040710","Sobic.003G365400","Sobic.003G365400","C5XQK3","PTHR33083"
"Sb03g040760","Sb03g040760","Sobic.003G365900","Sobic.003G365900","C5XQK8","PTHR33057"
"Sb03g040770","Sb03g040770","Sobic.003G366000","Sobic.003G366000","C5XQK9","PTHR33057"
"Sb03g040830","Sb03g040830","Sobic.003G366600","Sobic.003G366600","C5XQL4","PTHR11926"
"Sb03g040860","Sb03g040860","Sobic.003G367100","Sobic.003G367100","C5XQM2","PTHR31992"
"Sb03g041040","Sb03g041040","Sobic.003G369200","null","C5XR76","PTHR10322"
"Sb03g041160","Sb03g041160","Sobic.003G370600","null","C5XR92","PTHR10794"
"Sb03g041290","Sb03g041290","Sobic.003G372200","Sobic.003G372200","C5XRA6","PTHR24356"
"Sb03g041430","Sb03g041430","Sobic.003G373900","Sobic.003G373900","C5XRC1","PTHR31964"
"Sb03g041450","Sb03g041450","Sobic.003G374100","Sobic.003G374100","C5XRC3","PTHR23421"
"Sb03g041500","Sb03g041500","Sobic.003G374600","Sobic.003G374600","C5XRC8","PTHR31264"
"Sb03g041560","Sb03g041560","Sobic.003G375700","Sobic.003G375700","C5XRD4","PTHR33728"
"Sb03g041580","Sb03g041580","Sobic.003G375900","Sobic.003G375900","C5XRD6","PTHR22950"
"Sb03g042110","Sb03g042110","Sobic.003G381400","Sobic.003G381400","C5XEN7","PTHR31677"
"Sb03g042210","Sb03g042210","Sobic.003G382300","Sobic.003G382300","C5XEP7","PTHR31719"
"Sb03g042330","Sb03g042330","Sobic.003G383900","Sobic.003G383900","C5XER0","PTHR31213"
"Sb03g042340","Sb03g042340","Sobic.003G384100","Sobic.003G384100","C5XER1","PTHR31791"
"Sb03g042440","Sb03g042440","Sobic.003G385500","Sobic.003G385500","C5XES4","PTHR11771"
"Sb03g042450","Sb03g042450","Sobic.003G385900","Sobic.003G385900","C5XES7","PTHR11771"
"Sb03g042500","Sb03g042500","Sobic.003G386600","Sobic.003G386600","C5XET1","PTHR11073"
"Sb03g042560","Sb03g042560","Sobic.003G387300","Sobic.003G387300","C5XET7","PTHR19241"
"Sb03g042570","Sb03g042570","Sobic.003G387500","Sobic.003G387500","C5XET8","PTHR32295"
"Sb03g042580","Sb03g042580","Sobic.003G387600","Sobic.003G387600","C5XET9","PTHR15272"
"Sb03g042590","Sb03g042590","Sobic.003G387700","Sobic.003G387700","C5XEU0","PTHR34124"
"Sb03g042650","Sb03g042650","Sobic.003G388300","Sobic.003G388300","C5XEU5","PTHR11240"
"Sb03g042780","Sb03g042780","Sobic.003G390300","Sobic.003G390300","C5XFE2","PTHR31807"
"Sb03g042900","Sb03g042900","Sobic.003G391500","Sobic.003G391500","null",""
"Sb03g042910","Sb03g042910","Sobic.003G391600","Sobic.003G391600","C5XFF3","PTHR24096"
"Sb03g043010","Sb03g043010","Sobic.003G392600","Sobic.003G392600","null",""
"Sb03g043020","Sb03g043020","Sobic.003G392700","Sobic.003G392700","null",""
"Sb03g043060","Sb03g043060","Sobic.003G393100","Sobic.003G393100","C5XFG9","PTHR18937"
"Sb03g043220","Sb03g043220","Sobic.003G395000","Sobic.003G395000","C5XFI4","PTHR12411"
"Sb03g043260","Sb03g043260","Sobic.003G395500","Sobic.003G395500","C5XFJ0","PTHR37711"
"Sb03g043280","Sb03g043280","Sobic.003G395900","Sobic.003G395900","C5XFJ4","PTHR22950"
"Sb03g043790","Sb03g043790","Sobic.003G401800","Sobic.003G401800","C5XG81","PTHR35729"
"Sb03g043950","Sb03g043950","Sobic.003G403800","null","null",""
"Sb03g044060","Sb03g044060","Sobic.003G405200","Sobic.003G405200","C5XGA9","PTHR24015"
"Sb03g044300","Sb03g044300","Sobic.003G408200","Sobic.003G408200","C5XGD4","PTHR35762"
"Sb03g044420","Sb03g044420","Sobic.003G409600","Sobic.003G409600","C5XGY0","PTHR22883"
"Sb03g044560","Sb03g044560","Sobic.003G411200","Sobic.003G411200","C5XGZ4","PTHR10174"
"Sb03g044650","Sb03g044650","Sobic.003G412100","Sobic.003G412100","C5XH02","PTHR21499"
"Sb03g044720","Sb03g044720","Sobic.003G412800","Sobic.003G412800","C5XH08","PTHR16095"
"Sb03g044830","Sb03g044830","Sobic.003G414300","Sobic.003G414300","C5XH21","PTHR31061"
"Sb03g044840","Sb03g044840","Sobic.003G414400","Sobic.003G414400","C5XH22","PTHR21567"
"Sb03g044890","Sb03g044890","Sobic.003G414900","Sobic.003G414900","C5XH26","PTHR31087"
"Sb03g044930","Sb03g044930","Sobic.003G415500","Sobic.003G415500","C5XH31","PTHR33136"
"Sb03g044960","Sb03g044960","Sobic.003G416100","Sobic.003G416100","C5XH33","PTHR33433"
"Sb03g045120","Sb03g045120","Sobic.003G417500","Sobic.003G417500","C5XH47","PTHR10593"
"Sb03g045200","Sb03g045200","Sobic.003G418300","Sobic.003G418300","C5XH56","PTHR27003"
"Sb03g045250","Sb03g045250","Sobic.003G419200","Sobic.003G419200","C5XHP6","PTHR13683"
"Sb03g045270","Sb03g045270","Sobic.003G419400","Sobic.003G419400","C5XHP8","PTHR13683"
"Sb03g045280","Sb03g045280","Sobic.003G419500","Sobic.003G419500","C5XHP9","PTHR13683"
"Sb03g045310","Sb03g045310","Sobic.003G419700","Sobic.003G419700","C5XHQ2","PTHR35725"
"Sb03g045340","Sb03g045340","Sobic.003G420100","Sobic.003G420100","null",""
"Sb03g045370","Sb03g045370","Sobic.003G420500","Sobic.003G420500","C5XHQ9","PTHR24093"
"Sb03g045600","Sb03g045600","Sobic.003G423000","Sobic.003G423000","C5XHT2","PTHR22844"
"Sb03g045640","Sb03g045640","Sobic.003G423600","Sobic.003G423600","C5XHT6","PTHR22983"
"Sb03g045790","Sb03g045790","null","Sobic.003G425850","C5XHV2","PTHR11260"
"Sb03g045820","Sb03g045820","Sobic.003G426200","null","C5XHV6","PTHR11260"
"Sb03g045850","Sb03g045850","Sobic.003G426500","Sobic.003G426500","C5XHV9","PTHR11260"
"Sb03g045960","Sb03g045960","Sobic.003G427500","Sobic.003G427500","C5XHX0","PTHR24296"
"Sb03g046030","Sb03g046030","Sobic.003G428200","Sobic.003G428200","C5XHX7","PTHR11060"
"Sb03g046130","Sb03g046130","Sobic.003G429200","Sobic.003G429200","C5XIG6","PTHR30543"
"Sb03g046200","Sb03g046200","Sobic.003G430100","Sobic.003G430100","C5XIH4","PTHR31956"
"Sb03g046340","Sb03g046340","Sobic.003G431700","Sobic.003G431700","C5XIJ3","PTHR19384"
"Sb03g046350","Sb03g046350","Sobic.003G432000","Sobic.003G432000","C5XIJ5","PTHR27000"
"Sb03g046460","Sb03g046460","Sobic.003G433200","Sobic.003G433200","C5XIK6","PTHR13390"
"Sb03g046550","Sb03g046550","Sobic.003G434600","Sobic.003G434600","C5XIL7","PTHR10961"
"Sb03g046600","Sb03g046600","Sobic.003G435100","Sobic.003G435100","C5XIM1",""
"Sb03g046780","Sb03g046780","Sobic.003G437100","Sobic.003G437100","C5XIP4","PTHR11783"
"Sb03g046790","Sb03g046790","Sobic.003G437200","Sobic.003G437200","C5XIP5","PTHR11783"
"Sb03g046846","Sb03g046846","Sobic.003G438100","Sobic.003G438100","C5XIQ2","PTHR34662"
"Sb03g046870","Sb03g046870","Sobic.003G438500","Sobic.003G438500","C5XJ87",""
"Sb03g046990","Sb03g046990","Sobic.003G440200","Sobic.003G440200","C5XJA2",""
"Sb03g047000","Sb03g047000","Sobic.003G440300","Sobic.003G440300","C5XJA3","PTHR34213"
"Sb03g047080","Sb03g047080","Sobic.003G441000","Sobic.003G441000","C5XJB1","PTHR23177"
"Sb03g047150","Sb03g047150","Sobic.003G441800","Sobic.003G441800","C5XJC0","PTHR31656"
"Sb03g047270","Sb03g047270","Sobic.003G443000","Sobic.003G443000","C5XJD3","PTHR31875"
"Sb03g047340","Sb03g047340","Sobic.003G443700","Sobic.003G443700","C5XJE0","PTHR11040"
"Sb03g047370","Sb03g047370","Sobic.003G444100","Sobic.003G444100","C5XJE3","PTHR19918"
"Sb03g047390","Sb03g047390","Sobic.003G444400","Sobic.003G444400","C5XJE6","PTHR31867"
"Sb03g047430","Sb03g047430","Sobic.003G444900","Sobic.003G444900","C5XJE9","PTHR24128"
"Sb03g047440","Sb03g047440","Sobic.003G445000","Sobic.003G445000","C5XJF0","PTHR21562"
"Sb02g000220","Sb02g000220","Sobic.002G000400","Sobic.002G000400","C5X6I4","PTHR24298"
"Sb02g000300","Sb02g000300","Sobic.002G001300","Sobic.002G001300","C5X6J3","PTHR11709"
"Sb02g000350","Sb02g000350","Sobic.002G001900","Sobic.002G001900","C5X731","PTHR33083"
"Sb02g000360","Sb02g000360","Sobic.002G002000","Sobic.002G002000","C5X732","PTHR31071"
"Sb02g000470","Sb02g000470","Sobic.002G003200","Sobic.002G003200","C5X744","PTHR31235"
"Sb02g000490","Sb02g000490","Sobic.002G003400","Sobic.002G003400","C5X746","PTHR31235"
"Sb02g000520","Sb02g000520","Sobic.002G003700","Sobic.002G003700","C5X749","PTHR31235"
"Sb02g000530","Sb02g000530","Sobic.002G003800","Sobic.002G003800","C5X750","PTHR33021"
"Sb02g000560","Sb02g000560","Sobic.002G004100","Sobic.002G004100","C5X753","PTHR24115"
"Sb02g000570","Sb02g000570","Sobic.002G004200","Sobic.002G004200","C5X754","PTHR31325"
"Sb02g000610","Sb02g000610","Sobic.002G004500","Sobic.002G004500","C5X758",""
"Sb02g000620","Sb02g000620","Sobic.002G004600","Sobic.002G004600","C5X759","PTHR34211"
"Sb02g000650","Sb02g000650","Sobic.002G004900","null","C5X761","PTHR23500"
"Sb02g000680","Sb02g000680","Sobic.002G005200","Sobic.002G005200","C5X764","PTHR21495"
"Sb02g000690","Sb02g000690","Sobic.002G005300","Sobic.002G005300","C5X765","PTHR21495"
"Sb02g000840","Sb02g000840","Sobic.002G007200","Sobic.002G007200","C5X780","PTHR33021"
"Sb02g000920","Sb02g000920","Sobic.002G008200","Sobic.002G008200","C5X789","PTHR23023"
"Sb02g001020","Sb02g001020","Sobic.002G009300","Sobic.002G009300","C5X799","PTHR11647"
"Sb02g001120","Sb02g001120","Sobic.002G010400","Sobic.002G010400","C5X7B2","PTHR32133"
"Sb02g001140","Sb02g001140","Sobic.002G010700","Sobic.002G010700","C5X7B5","PTHR31517"
"Sb02g001300","Sb02g001300","Sobic.002G012300","null","C5X7W8","PTHR31676"
"Sb02g001310","Sb02g001310","Sobic.002G012400","Sobic.002G012400","C5X7W9","PTHR31676"
"Sb02g001340","Sb02g001340","Sobic.002G012700","Sobic.002G012700","C5X7X2","PTHR31676"
"Sb02g001370","Sb02g001370","Sobic.002G013000","Sobic.002G013000","C5X7X5","PTHR31676"
"Sb02g001658","Sb02g001658","Sobic.002G017300","Sobic.002G017300","C5X823","PTHR33377"
"Sb02g001900","Sb02g001900","Sobic.002G020500","Sobic.002G020500","C5X8N7","PTHR23054"
"Sb02g001960","Sb02g001960","Sobic.002G021200","Sobic.002G021200","C5X8P4","PTHR10799"
"Sb02g002200","Sb02g002200","Sobic.002G023900","Sobic.002G023900","C5X8S7","PTHR11850"
"Sb02g002210","Sb02g002210","Sobic.002G024000","Sobic.002G024000","C5X8S8","PTHR27007"
"Sb02g002260","Sb02g002260","Sobic.002G024400","Sobic.002G024400","C5X8T2","PTHR11802"
"Sb02g002300","Sb02g002300","Sobic.002G025300","Sobic.002G025300","C5X8T6","PTHR33109"
"Sb02g002820","Sb02g002820","Sobic.002G032500","Sobic.002G032500","C5X9H3","PTHR27000"
"Sb02g002850","Sb02g002850","Sobic.002G032900","Sobic.002G032900","C5X9H6","PTHR10996"
"Sb02g002860","Sb02g002860","Sobic.002G033000","Sobic.002G033000","C5X9H7","PTHR22835"
"Sb02g002940","Sb02g002940","Sobic.002G033700","Sobic.002G033700","C5X9I6","PTHR24365"
"Sb02g002970","Sb02g002970","Sobic.002G034100","Sobic.002G034100","C5X9I9","PTHR23132"
"Sb02g003120","Sb02g003120","Sobic.002G036000","Sobic.002G036000","null",""
"Sb02g003150","Sb02g003150","Sobic.002G036300","Sobic.002G036300","C5X9L0","PTHR33973"
"Sb02g003170","Sb02g003170","Sobic.002G036500","Sobic.002G036500","C5X9L2",""
"Sb02g003370","Sb02g003370","Sobic.002G039100","Sobic.002G039100","C5X9N3","PTHR10168"
"Sb02g003390","Sb02g003390","Sobic.002G039400","Sobic.002G039400","C5X9N5","PTHR31675"
"Sb02g003395","Sb02g003395","Sobic.002G039500","Sobic.002G039500","C5X9N6","PTHR37807"
"Sb02g003470","Sb02g003470","Sobic.002G040500","Sobic.002G040500","C5XA79","PTHR24298"
"Sb02g003550","Sb02g003550","Sobic.002G041400","Sobic.002G041400","C5XA87","PTHR33704"
"Sb02g003630","Sb02g003630","Sobic.002G042300","Sobic.002G042300","C5XA95","PTHR23024"
"Sb02g003860","Sb02g003860","Sobic.002G045200","Sobic.002G045200","C5XAB8","PTHR27003"
"Sb02g003910","Sb02g003910","Sobic.002G045800","Sobic.002G045800","C5XAC2","PTHR32227"
"Sb02g003930","Sb02g003930","Sobic.002G046400","Sobic.002G046400","C5XAC4","PTHR10209"
"Sb02g003970","Sb02g003970","Sobic.002G046800","Sobic.002G046800","null",""
"Sb02g004070","Sb02g004070","Sobic.002G048700","Sobic.002G048700","C5XAE0","PTHR31585"
"Sb02g004150","Sb02g004150","Sobic.002G049600","Sobic.002G049600","C5XAF0","PTHR33059"
"Sb02g004220","Sb02g004220","Sobic.002G050400","Sobic.002G050400","C5XAF8","PTHR33044"
"Sb02g004250","Sb02g004250","Sobic.002G050700","null","C5XAZ2","PTHR12446"
"Sb02g004270","Sb02g004270","Sobic.002G051000","Sobic.002G051000","C5XAZ4","PTHR24362"
"Sb02g004280","Sb02g004280","Sobic.002G051100","Sobic.002G051100","null",""
"Sb02g004380","Sb02g004380","Sobic.002G052000","null","C5XB04","PTHR14154"
"Sb02g004500","Sb02g004500","Sobic.002G053900","Sobic.002G053900","C5XB21","PTHR31238"
"Sb02g004550","Sb02g004550","Sobic.002G054400","Sobic.002G054400","C5XB26","PTHR11817"
"Sb02g004680","Sb02g004680","Sobic.002G056000","Sobic.002G056000","C5XB44","PTHR10629"
"Sb02g004750","Sb02g004750","Sobic.002G056500","Sobic.002G056500","C5XB56","PTHR13902"
"Sb02g004840","Sb02g004840","Sobic.002G057600","Sobic.002G057600","C5XB71","PTHR33983"
"Sb02g004970","Sb02g004970","Sobic.002G059200","Sobic.002G059200","C5XBR4","PTHR23430"
"Sb02g005410","Sb02g005410","Sobic.002G064700","Sobic.002G064700","C5XBX8","PTHR11624"
"Sb02g005500","Sb02g005500","Sobic.002G065700","Sobic.002G065700","C5XBY7","PTHR24298"
"Sb02g005510","Sb02g005510","Sobic.002G065800","Sobic.002G065800","C5XBY8","PTHR24298"
"Sb02g005630","Sb02g005630","Sobic.002G067300","Sobic.002G067300","C5XC02","PTHR23070"
"Sb02g005700","Sb02g005700","Sobic.002G068000","Sobic.002G068000","C5XCI9","PTHR19328"
"Sb02g005740","null","Sobic.002G068400","Sobic.002G068400","C5XCJ5",""
"Sb02g006050","null","null","Sobic.002G071850","C5XCN9","PTHR23155"
"Sb02g006080","Sb02g006080","Sobic.002G072200","Sobic.002G072200","C5XCP2","PTHR33181"
"Sb02g006100","Sb02g006100","Sobic.002G072400","Sobic.002G072400","C5XCP4","PTHR10742"
"Sb02g006110","Sb02g006110","Sobic.002G072500","Sobic.002G072500","C5XCP5","PTHR34123"
"Sb02g006130","Sb02g006130","Sobic.002G072700","Sobic.002G072700","C5XCP7","PTHR31589"
"Sb02g006190","Sb02g006190","Sobic.002G074000","Sobic.002G074000","C5XCR1","PTHR27000"
"Sb02g006210","Sb02g006210","Sobic.002G074400","Sobic.002G074400","C5XCR3","PTHR30546"
"Sb02g006250","Sb02g006250","Sobic.002G075000","Sobic.002G075000","C5XCR9","PTHR27000"
"Sb02g006300","Sb02g006300","Sobic.002G075600","Sobic.002G075600","C5XDA5","PTHR31048"
"Sb02g006430","Sb02g006430","Sobic.002G077000","Sobic.002G077000","C5XDB8","PTHR10366"
"Sb02g006860","Sb02g006860","Sobic.002G082000","Sobic.002G082000","C5XDH2","PTHR23244"
"Sb02g006940","Sb02g006940","Sobic.002G083000","Sobic.002G083000","C5XDI2","PTHR24093"
"Sb02g007080","Sb02g007080","Sobic.002G085100","Sobic.002G085100","C5XDJ5","PTHR11926"
"Sb02g007150","Sb02g007150","Sobic.002G085800","null","C5X1X1","PTHR11926"
"Sb02g007160","Sb02g007160","Sobic.002G085900","Sobic.002G085900","C5X1X2",""
"Sb02g007350","Sb02g007350","Sobic.002G088900","Sobic.002G088900","C5X202","PTHR31676"
"Sb02g007360","Sb02g007360","Sobic.002G089100","Sobic.002G089100","C5X203","PTHR31676"
